LDA_Component_1,LDA_Component_2
-47.370736980404054,2.709065992873362
41.785440615251595,-25.963079601150927
-47.86836398699442,2.601099986563603
1.0577195506437096,-21.858795696056664
41.83974721667994,-25.984618437607875
-47.22382457603239,2.734323920139828
41.83221050676692,-26.061057586439752
1.3142140680599068,-22.902109098956362
1.468878844918082,-23.382592477253652
-47.485923004049056,2.3353823336132935
-47.48731858277176,2.3269367810671584
1.291955928107768,-24.401565417782184
-47.48490042057034,2.3411453188894855
-47.66400673514,2.472391026502428
41.91030097540247,-26.084946483720326
21.421482001917063,36.73040133459764
21.457698090625993,36.565249699166
1.4697655203663986,-23.992957849889724
-48.239361216326124,2.4236934020302447
21.426721720576886,36.74335929527631
1.3921306597972254,-23.604492674894537
-47.12074745556941,2.8398279699058095
-47.77239163366074,2.6127615478479944
41.36758621858008,-25.743085520905876
-47.12074745556941,2.8398279699058095
1.209791283095339,-23.92297009768188
0.952323820598965,-24.173672748055207
-47.48735404819405,2.3274614875730864
41.80666521588514,-26.619528551747013
41.7597824262078,-25.879697307958796
0.8780733449938516,-23.70062616453972
-47.86216759142079,2.4975667753957245
42.00000877244005,-25.96947977240991
-47.762512305086425,2.4215582745493966
21.552473020906003,36.90715159660533
21.51700819900494,37.07433672846283
21.421482001917063,36.73040133459764
1.1941848215749082,-25.07031784531895
21.558290208539002,36.9219941685389
1.4563313909195679,-23.894401293115493
-47.95099311760418,2.484998083845098
42.58378365663644,-24.074076755909374
-47.4871705856994,2.3283518665037066
-47.171598381788236,2.69072901110055
1.6199169366649862,-24.10693935210687
1.620801101837906,-24.103475420942537
-47.3516973664755,2.512459099343295
42.23854113213427,-27.043834981483336
1.1227220523626478,-24.495660391432075
-47.48400795394292,2.3449064195528395
-47.48679142211634,2.3303942351631948
1.9005024875744654,-23.527004068379963
-47.48648979372069,2.332444089757016
-46.99944114838805,3.0085722298244777
-48.061314164409005,2.8047683265234715
21.52167107565142,37.08573096636726
21.558290208539002,36.9219941685389
21.4235987585406,36.7359365957794
-47.671243343586404,2.6698921375707902
-47.48696490959895,2.32963136053709
41.69722420764463,-25.764593173331555
41.59811588258813,-26.834749378884116
1.0070408427370825,-22.807819687203224
-47.48740683621932,2.326295873561091
-2.0405571038807184,-25.376890440617426
-47.48692791030524,2.32936836877266
21.55792045546701,36.92108754731541
41.655822545395,-26.29832037389076
-47.96703233104062,2.4302507466091035
0.42434997136273794,-24.87956401349572
-47.53404635683406,2.4844495078434496
42.12086066099877,-26.16009736462407
-47.48664853685534,2.3311606576460493
41.40500542364349,-25.651269210897798
21.42376263165297,36.73634449165379
21.552473020906003,36.90715159660533
-47.48650383543037,2.33231553669597
41.85324570584853,-25.937912669691457
21.42256984501767,36.73331319327328
21.558290208539002,36.9219941685389
-47.48722554720669,2.3270611298154593
42.59593859783567,-27.14298493803018
0.8616584717880759,-24.76599482676972
21.558290208539002,36.9219941685389
-46.668607276947476,3.4687230081592704
-0.002657058033375025,-23.872055251646135
21.426721720576886,36.74335929527631
0.23975046533120617,-24.798765883818756
1.6694006324828983,-24.053124253470138
21.518234069523167,37.077519354484785
-47.47159636936154,2.444583579682372
1.1017106183680603,-24.84408862770155
-47.485289999868684,2.3384588282355283
21.42256984501767,36.73331319327328
21.457698090625993,36.565249699166
1.0838955180098384,-21.349743610158075
-47.8525935586923,2.4128326727736598
-47.48615285423091,2.3344908954454953
41.82467553679065,-25.93970997528068
-47.354615509180185,2.6788517168652097
1.0245843759079338,-22.48500404814951
-47.48706590523534,2.328085294885935
21.454775638900625,36.557040495638404
1.6121006571717593,-24.087533462230645
21.557566392630317,36.920216016953106
-47.89929600754375,2.508245505205301
21.55722697400338,36.91937723807669
42.084406214226775,-26.293706712160354
-46.66523160734911,3.4734109291191375
-47.48636968568104,2.332309415157792
1.0854073650360891,-21.32731639705057
21.42485838601211,36.73901258809445
44.1869975565094,-29.708533749869392
-47.4856850201825,2.3350196253307134
0.9955735778908223,-23.046339498720048
41.742497645458684,-26.307224539505146
40.64264683035103,-26.23431115074708
21.42485838601211,36.73901258809445
41.98163545657424,-26.012365835266074
41.80838079908025,-25.940461713941545
-47.97314629221,2.470154401883419
21.5474439377144,36.892318725532476
-47.086685011956725,2.202780268988163
-47.124837982114435,2.048972098064545
21.515348128673303,37.06969734533066
21.457698090625993,36.565249699166
-47.363360110395,2.5023378179602505
-46.66523160734911,3.4734109291191375
0.841207874515846,-23.58831421857078
21.55792045546701,36.92108754731541
-47.22676057609578,2.6170098619044557
21.55792045546701,36.92108754731541
-47.486571583944624,2.3315436817080952
21.55792045546701,36.92108754731541
21.42256984501767,36.73331319327328
2.161882929930113,-24.196468703929952
42.032534307305255,-26.670092507537515
1.2755632087234534,-25.2183760039089
-47.570999988313595,2.272329756484722
41.7597824262078,-25.879697307958796
21.558290208539002,36.9219941685389
41.725075137649206,-25.947315317761525
-47.62396538529166,2.345802426893406
21.557566392630317,36.920216016953106
41.81631420533816,-25.981832034771088
21.454775638900625,36.557040495638404
1.1422751341797541,-24.355723420126655
0.7747212338479066,-23.92617498776303
42.16694620288913,-26.796014287959633
-47.12878618596515,2.1721948552347774
1.6369523630218175,-24.553274591677617
-46.66787212751691,3.4697440782643527
21.557566392630317,36.920216016953106
41.86657825617548,-25.94684362213838
21.552473020906003,36.90715159660533
1.6847285560225589,-25.78188100210353
-46.2810522204908,2.1686514682080604
1.9615495960169873,-22.566278050858497
0.6720335233977657,-23.97078450449146
1.0776435064164083,-24.630079960388294
-47.487002716590865,2.329115020850563
1.643225664151118,-23.95693868146199
21.5474439377144,36.892318725532476
-48.13468171773241,2.350164449018357
-46.79146234803199,2.7359259529096596
21.421482001917063,36.73040133459764
-47.12074745556941,2.8398279699058095
-47.9734658432918,2.794933242432143
21.421482001917063,36.73040133459764
-47.26109506872755,2.7685730333951346
2.5107872533062965,-22.322981569754223
-47.8485580408806,2.3457537509627135
21.42595647579764,36.74159883868085
0.933394752694398,-25.585829477651114
1.529321974070557,-22.095529374820757
42.09476691739421,-26.860082456182106
21.5474439377144,36.892318725532476
41.94042799582821,-27.063688249093893
21.557566392630317,36.920216016953106
1.888830131060552,-23.2079543741504
0.6350042278880828,-24.18037768010117
21.4235987585406,36.7359365957794
-47.58488386051189,2.8257264073889194
-47.487569676726736,2.325401430444427
1.5310932197950755,-24.177249739430714
1.7924388024392075,-23.454914771607978
0.9963234035208035,-23.032072843676648
21.669037114171314,37.17262531151786
21.5474439377144,36.892318725532476
-47.31578408104185,2.2682323928299217
-46.66585047673305,3.472551612959575
0.36268591202985406,-24.6576914789249
1.0619140706133539,-21.77781090769631
-47.4875239370366,2.325657011490873
1.743620684818003,-24.874039686382563
41.59811588258813,-26.834749378884116
41.57795251882832,-25.766321783426754
21.462617037555813,36.57784434586216
0.9743158034476795,-23.452241486475177
1.2289561466271557,-24.725599802267734
1.3230697540361762,-24.131928580224173
-47.486601482427346,2.331029632063971
21.515348128673303,37.06969734533066
21.55380251141278,36.910682708044334
-47.96577249789923,2.7416035267123595
21.55792045546701,36.92108754731541
0.34543531658493337,-24.839731445264984
21.5474439377144,36.892318725532476
21.558290208539002,36.9219941685389
1.4068240217685357,-24.936597754615683
41.78104980565484,-26.20440340045443
5.492910802434955,-19.399080706996255
-47.310570300185155,2.7737410279954835
41.81631420533816,-25.981832034771088
21.462617037555813,36.57784434586216
-47.48995493966769,1.938616744338744
0.43715993297063777,-24.910373400701243
41.27654827868092,-25.66267620074279
-47.107523638387725,2.7799028586133963
-47.12074745556941,2.8398279699058095
1.6753842498032376,-24.01888034380871
42.01801180180095,-26.749828207865914
-0.6107357811528236,-24.26800081326552
1.0530052592337273,-21.94815705185241
-47.12074745556941,2.8398279699058095
21.552473020906003,36.90715159660533
0.6462755263717035,-23.9385091866942
41.41045072540539,-25.3985123538052
1.0090101394189055,-25.673722763145943
-46.99944114838805,3.0085722298244777
21.558290208539002,36.9219941685389
-47.4864721520747,2.332832588687208
1.5257946539981553,-24.190323507817162
-46.99944114838805,3.0085722298244777
21.426721720576886,36.74335929527631
21.4235987585406,36.7359365957794
-47.52188778620209,2.7983749074083653
-47.4830375422668,2.350931795188669
21.55380251141278,36.910682708044334
21.518234069523167,37.077519354484785
1.0740799783424257,-24.213951501657284
21.419730480850028,36.72532327155076
-47.58083677488245,2.662977320119004
1.5220671401838721,-23.918931592891873
21.426721720576886,36.74335929527631
1.2103357787541265,-24.37498201009348
21.558290208539002,36.9219941685389
1.9257971939477947,-22.627122351242402
42.03245532987402,-26.12143539170951
21.52167107565142,37.08573096636726
-47.486389640927456,2.332181394524011
21.557566392630317,36.920216016953106
21.454775638900625,36.557040495638404
-46.66585047673305,3.472551612959575
-46.70553683923648,2.5326603934917378
41.67968006658093,-25.923135314571006
0.8279093125705621,-23.886406094593777
-0.43311257723094454,-26.45741855056473
1.1258375613422658,-24.34817916036573
21.454775638900625,36.557040495638404
21.52167107565142,37.08573096636726
-47.485599088838455,2.3365378140853155
1.9540196630232394,-22.669973751778567
1.7034693594078412,-23.824463631238892
1.3140935769505255,-22.893187675307132
0.8333252870943688,-23.608877338314436
1.5953407893985563,-24.11305724620464
21.51700819900494,37.07433672846283
-46.99944114838805,3.0085722298244777
-48.069196888820464,2.6692127903591674
1.457009104099577,-23.909704077625875
-46.68101312127069,3.4514844929004314
0.4774982292309396,-24.873079226726528
21.557566392630317,36.920216016953106
1.2125363558407265,-24.27795527858718
-47.63999614572463,2.591829583259879
21.42485838601211,36.73901258809445
21.554462488993007,36.91239776282873
21.554462488993007,36.91239776282873
21.42595647579764,36.74159883868085
42.03245532987402,-26.12143539170951
1.8528825617790907,-22.564063288682743
21.522236123009257,37.08701226996171
1.00737212940369,-24.304927475877367
1.1543327857075651,-24.361854740973843
41.991556857198354,-26.53594392929074
1.4972073011714273,-24.26216277542025
21.457698090625993,36.565249699166
0.9654945674956543,-22.886355918501316
-46.13445466020456,2.423988357980689
21.42823355270709,36.746757181101394
-48.001986180336466,2.817028454275749
21.55792045546701,36.92108754731541
-48.479819495962,2.463960525048299
-47.10099601683134,2.677983713006518
41.991556857198354,-26.53594392929074
21.425493356226973,36.74051748605799
21.669037114171314,37.17262531151786
1.0628459149387612,-21.758504992575755
1.1928274894013533,-24.315539159718192
41.94601568961096,-26.617052711777866
-47.486037911592774,2.3339751622152365
41.55161801662594,-26.17560843695722
41.59811588258813,-26.834749378884116
-46.54278581427557,2.8563379406313123
-46.92170477608527,2.102109212149812
1.398784876780808,-23.49248701115673
-46.60413321959752,2.4761899848356483
21.522236123009257,37.08701226996171
42.0365484288319,-26.804126421500914
41.785440615251595,-25.963079601150927
1.4327095892720016,-23.485567523756114
41.63302620815925,-25.964729905553487
-47.48644620797353,2.3323115034279427
0.8076376025297527,-25.65181563830637
21.426721720576886,36.74335929527631
1.3710121550802552,-24.422251616181818
0.8661461124250145,-23.675116237885867
21.462617037555813,36.57784434586216
0.7374819286248904,-24.113596529440848
-47.12074745556941,2.8398279699058095
1.1091757314081014,-22.93197783298219
21.42823355270709,36.746757181101394
0.9868066103604309,-23.207673780470234
21.42595647579764,36.74159883868085
21.515348128673303,37.06969734533066
41.91459684762616,-26.042139800744764
21.51700819900494,37.07433672846283
21.5474439377144,36.892318725532476
41.8790722655799,-25.999782466692427
41.48268756746221,-25.374539717343616
41.81631420533816,-25.981832034771088
-47.26143787879321,2.6105071899091987
21.55380251141278,36.910682708044334
42.03362592775871,-26.034213924544286
0.991314142786577,-23.127180285720673
-47.04738584437252,2.820289832028876
41.754318908289434,-25.90815273004136
-47.48673543555503,2.3314301272213216
-47.48595100206734,2.335900646869729
1.0713183684506606,-21.59268204801629
-47.5052088915375,2.993031958348033
1.0107427307699612,-22.75564327488914
-46.99944114838805,3.0085722298244777
-47.4248432422875,2.871364037239423
1.7621219924041547,-23.745216514982154
-47.48698959568043,2.329634373742036
-47.91080354948463,2.311376802745534
21.42256984501767,36.73331319327328
-47.85619748468287,2.59326081937322
1.1092593221040434,-23.868897756217624
1.4155454406837562,-23.609745500641612
41.82392113765303,-26.053865291936173
0.23890522027897346,-24.772417720201812
21.425493356226973,36.74051748605799
0.7096989930891967,-24.179909287469602
21.457698090625993,36.565249699166
21.425493356226973,36.74051748605799
21.457698090625993,36.565249699166
-47.48638858942982,2.3338675237294213
21.419730480850028,36.72532327155076
0.9840660614400754,-25.684656664288777
1.0541088117573298,-21.92156972467885
21.554462488993007,36.91239776282873
-47.484399039344424,2.3432144340982832
42.140667297945924,-26.732386716536713
21.426721720576886,36.74335929527631
21.521947600356405,37.08635985002916
-47.20845709546534,2.7053177298178204
41.94042799582821,-27.063688249093893
2.058183089154447,-22.712146812304123
21.521947600356405,37.08635985002916
1.780623702587065,-21.61351638552528
-47.448424018570044,2.7598556558330776
1.0339601761242256,-22.908379973596105
21.454775638900625,36.557040495638404
-47.487149393046394,2.3274448377312327
21.557566392630317,36.920216016953106
41.814563982222765,-26.113341061326338
21.42595647579764,36.74159883868085
21.669037114171314,37.17262531151786
21.521947600356405,37.08635985002916
41.728056732547685,-26.865515144244842
21.426721720576886,36.74335929527631
-48.00353279380965,2.3059134289219605
21.554462488993007,36.91239776282873
0.3586064962688667,-24.342377943302008
21.558290208539002,36.9219941685389
-46.147713671220636,2.58873351730331
1.3603784087170527,-25.148652221224125
21.558290208539002,36.9219941685389
41.83687810063751,-26.212654391934265
21.669037114171314,37.17262531151786
21.462617037555813,36.57784434586216
1.7809074551407142,-23.740699118524695
42.59593859783567,-27.14298493803018
21.457698090625993,36.565249699166
-47.48655365063465,2.3321904284314288
1.7426235750603432,-23.780030008531035
-47.23073643062086,2.0889575865817624
-5.8332078981633035,-29.722386683756213
-46.62756685235164,2.788402527100799
21.42485838601211,36.73901258809445
21.42823355270709,36.746757181101394
21.42485838601211,36.73901258809445
1.3183421872049546,-22.925940232643722
-0.13241862871564347,-23.70151272509156
21.558290208539002,36.9219941685389
21.518234069523167,37.077519354484785
0.9849350557893508,-25.44324941459453
21.4235987585406,36.7359365957794
-47.48654161668807,2.331413693965314
0.9594704919449135,-24.921711863625497
-47.48753809048239,2.325528554095169
21.518234069523167,37.077519354484785
21.515348128673303,37.06969734533066
21.55792045546701,36.92108754731541
41.81690730243366,-26.520136401860515
-45.560701332664344,2.628228450792121
0.7820137157427929,-24.907966945828157
1.3140977499279611,-22.90139427782924
-47.27010375605115,2.5520043936135
41.28732667378622,-25.82032315047018
-47.48665660927179,2.3318115473877556
1.35773255780439,-23.205946260421076
21.42595647579764,36.74159883868085
21.554462488993007,36.91239776282873
21.55380251141278,36.910682708044334
1.31067749529246,-22.86862626056284
21.42256984501767,36.73331319327328
21.421482001917063,36.73040133459764
-46.302616587411414,2.8220708461863344
21.52167107565142,37.08573096636726
21.42376263165297,36.73634449165379
1.017298803345496,-22.62624457471148
41.782962121958626,-25.996917431817963
0.7095429327810834,-24.242173873488042
21.515348128673303,37.06969734533066
41.991556857198354,-26.53594392929074
5.429856144481739,-19.271854241617984
-47.84508845416884,2.6861150762498616
21.55380251141278,36.910682708044334
21.455117666104197,36.5580444611042
21.669037114171314,37.17262531151786
0.36159991522242124,-24.704249694122037
-47.12074745556941,2.8398279699058095
-47.549914632945395,2.8708229793904882
21.55792045546701,36.92108754731541
1.2882148556175326,-22.73151152324049
21.558290208539002,36.9219941685389
42.03362592775871,-26.034213924544286
21.425493356226973,36.74051748605799
21.454775638900625,36.557040495638404
-47.48602288726701,2.3339758904920958
1.1248977322428864,-22.939959334878516
-47.12074745556941,2.8398279699058095
-47.33691469864544,2.6477116791096327
-47.716795589591705,2.7424828376995185
0.8219612883179637,-24.841470181823254
-47.0745451909145,1.943073421925269
-47.497760148948466,2.7022314918846737
21.669037114171314,37.17262531151786
42.032534307305255,-26.670092507537515
1.5658860478776473,-23.211419844697176
0.7979363430523554,-24.425689030100504
1.4012625311495441,-24.438599549453905
21.42256984501767,36.73331319327328
21.51700819900494,37.07433672846283
1.0707382898343958,-22.943549469568573
1.7055249262439947,-24.93374078433584
1.3309806056927431,-25.179315797093466
-47.483612612030555,2.3468532582786823
1.9694130946579598,-23.022196681534066
-46.99944114838805,3.0085722298244777
1.6308796897341657,-23.95276316588714
21.423439528936676,36.735537809035485
41.95743820417557,-26.32188508587487
21.518234069523167,37.077519354484785
21.42823355270709,36.746757181101394
21.423439528936676,36.735537809035485
21.462617037555813,36.57784434586216
1.1046521895826948,-24.55875851750472
42.01262584236791,-26.71110919774938
21.55722697400338,36.91937723807669
1.3794823122647635,-24.3090852255203
21.5474439377144,36.892318725532476
-47.567027036597686,2.3135732778827522
21.5474439377144,36.892318725532476
-47.48633915461329,2.3324374422024876
1.4443375858559697,-24.276352528661924
42.01262584236791,-26.71110919774938
3.4358469564499776,-22.36693059976586
-47.48721656561682,2.327189484649435
-47.95111858961277,2.3511774819473166
21.518234069523167,37.077519354484785
1.9732105915661513,-22.899184762738283
21.51700819900494,37.07433672846283
21.669037114171314,37.17262531151786
41.37434408006159,-26.1499485741303
1.260500119861505,-24.155909537372345
41.81303373741558,-26.023432182221892
1.1589480816232207,-23.33878412619751
1.50812160455565,-22.11427854104757
42.58764164818963,-27.091094660721094
1.048838366388069,-24.705921883046194
42.032534307305255,-26.670092507537515
-46.721150642659374,3.3956739392122417
0.42462561413412275,-24.959663899157245
2.018042568589653,-23.88454500080509
41.969648538067,-26.040050250722736
1.5121216577805334,-23.62929127322513
41.94042799582821,-27.063688249093893
-47.48690081112363,2.3291093225566586
-0.38942246522484963,-33.293958265842086
-47.31679036106923,2.721542029208634
-47.12074745556941,2.8398279699058095
21.55722697400338,36.91937723807669
41.59811588258813,-26.834749378884116
21.42595647579764,36.74159883868085
2.633695237615629,-24.070858804022684
42.58378365663644,-24.074076755909374
21.558290208539002,36.9219941685389
42.048494646794445,-26.05955095626765
0.5945389714907456,-22.080090632280093
0.9829625044022652,-23.287604100163893
1.3387491303782868,-23.126984085320647
1.3308405876048999,-23.045759453067614
1.308543613815474,-24.07440815768411
-47.852336514154565,2.6444123540416546
21.55722697400338,36.91937723807669
-47.25575913433217,2.46080694276177
42.048494646794445,-26.05955095626765
1.2553256722301007,-25.03526552539355
21.5474439377144,36.892318725532476
21.42256984501767,36.73331319327328
-47.36047446459386,2.8725579295613803
1.2519330414479297,-24.41407540181152
21.462617037555813,36.57784434586216
1.3814631080374866,-23.958440529307975
42.16694620288913,-26.796014287959633
1.109359813801604,-22.94877324310678
-47.48415100911342,2.3437637224729686
21.55380251141278,36.910682708044334
0.7118044670118315,-23.522632128789063
-47.48617247901623,2.334104094384455
-46.99944114838805,3.0085722298244777
1.4924712967128293,-24.239668678645863
1.5972419934794793,-24.105151478821504
21.46163897536564,36.57541790155955
21.55380251141278,36.910682708044334
21.42256984501767,36.73331319327328
21.55792045546701,36.92108754731541
21.42823355270709,36.746757181101394
-47.88397154412015,2.473371427899777
21.558290208539002,36.9219941685389
21.42823355270709,36.746757181101394
21.42595647579764,36.74159883868085
0.754190417051205,-24.312859468981326
-47.48694780159343,2.3301518303341284
-47.48635517296444,2.332823045976906
-47.48604510335298,2.3343577395373503
-48.091198156081866,1.4898640973969295
1.3403416838836086,-23.97450831316457
-46.99944114838805,3.0085722298244777
21.522236123009257,37.08701226996171
41.96739278085042,-25.9936020810238
-47.487088451113294,2.3286034707425616
21.426721720576886,36.74335929527631
41.82735046572545,-26.983063157367962
21.426721720576886,36.74335929527631
1.3198302879111388,-23.739706793199726
1.7580002488994004,-23.048041420299793
-47.32829730524569,2.6278895488006944
-47.486906813854745,2.3298854238437032
-47.942430112927674,2.585910856203852
21.51700819900494,37.07433672846283
-47.486854485569836,2.330792933964429
-46.940770902755794,2.7080541181622584
0.9677176915761556,-22.93393816533912
41.76115176515726,-25.92385832487102
21.521947600356405,37.08635985002916
21.52167107565142,37.08573096636726
1.4287915637227102,-24.138103918108175
-47.871810790076445,2.5626326592905917
1.3958071114160118,-23.46480464195584
-47.70196769460413,2.1043583140204367
41.27654827868092,-25.66267620074279
-47.487472743339595,2.3269555044807904
21.52167107565142,37.08573096636726
0.9871058584575361,-24.30207737817982
21.554462488993007,36.91239776282873
41.680317195946536,-25.496765505352407
1.986472283881162,-28.027437923977242
1.4658327713894372,-24.272841838206965
-0.012486870834804726,-23.34075999185158
-47.27442207697225,2.6272748482282813
0.9300570704987848,-24.00538078928301
41.909542201515606,-27.052186403371596
21.457698090625993,36.565249699166
21.46163897536564,36.57541790155955
21.55722697400338,36.91937723807669
-47.48650924479165,2.3317986424756585
-47.12074745556941,2.8398279699058095
-47.57770918368147,2.7512468329065376
42.063379084382774,-26.207387777050197
21.5474439377144,36.892318725532476
41.86657825617548,-25.94684362213838
41.58442213567752,-26.22079655120688
-47.48596291454189,2.3351262923459872
-46.71213724902875,3.4082090691348528
21.55380251141278,36.910682708044334
-47.75136713323845,2.064709878972457
-47.12074745556941,2.8398279699058095
41.8790722655799,-25.999782466692427
-47.7126290964302,2.6834370856521295
1.2130349859641834,-24.37658180835249
21.522236123009257,37.08701226996171
21.52167107565142,37.08573096636726
21.55792045546701,36.92108754731541
21.554462488993007,36.91239776282873
21.423439528936676,36.735537809035485
21.522236123009257,37.08701226996171
0.5623648169206426,-23.87718763838711
1.3887761857127026,-23.412264492822036
1.0168842473016475,-22.901031151453388
21.518234069523167,37.077519354484785
-46.696176090269624,3.43040431461493
-47.486184790077914,2.333461595100599
1.3862622837480092,-25.139841050768126
-47.4858582723985,2.3350003284660916
-47.34149311884796,2.4209304753424794
21.554462488993007,36.91239776282873
21.426721720576886,36.74335929527631
21.42595647579764,36.74159883868085
21.5474439377144,36.892318725532476
41.36758621858008,-25.743085520905876
-46.85965710942083,2.5996376310081493
21.521947600356405,37.08635985002916
21.557566392630317,36.920216016953106
21.42256984501767,36.73331319327328
41.32413940400055,-25.500988830235944
1.0917029802067213,-26.656663438030265
-47.66195093181012,2.855700510234363
21.554462488993007,36.91239776282873
21.51700819900494,37.07433672846283
41.83687810063751,-26.212654391934265
1.4019072187203925,-23.50799179629159
1.5472451046194369,-23.91861925208592
2.6205458458987234,-23.886927728249415
42.59593859783567,-27.14298493803018
21.42376263165297,36.73634449165379
-47.72173115665506,2.356292752542962
1.0437205979989421,-22.901898873541903
1.3194445878707606,-24.436026730717852
42.01623218525438,-26.781499309207
42.22935332711852,-26.074024161088932
1.4026124975293723,-24.437680799840706
21.46163897536564,36.57541790155955
21.462617037555813,36.57784434586216
1.8377778988585696,-22.863174017994876
-48.02099252773737,2.682323141263864
21.552473020906003,36.90715159660533
21.55792045546701,36.92108754731541
21.5474439377144,36.892318725532476
0.7338275816688273,-23.99894358078745
21.426721720576886,36.74335929527631
21.558290208539002,36.9219941685389
1.1575053631585497,-22.99160850429987
21.457698090625993,36.565249699166
21.42595647579764,36.74159883868085
-48.089401399159364,2.6820054230162276
42.01801180180095,-26.749828207865914
-47.23490780492225,2.567284111386676
21.552473020906003,36.90715159660533
21.55792045546701,36.92108754731541
21.42485838601211,36.73901258809445
-48.08057734955309,2.591427884194238
